Id,total_wages
24888,2258.9864730715053
24889,2239.912927813217
24890,50.73206465692783
24891,14543.554721471985
24892,51735.51763203682
24893,1052.808583842474
24894,33989.21785193958
24895,-1574.9219090814586
24896,5286.288735263559
24897,80746.71503040538
24898,8561.032569231233
24899,14242.832705471264
24900,13892.586355236446
24901,1944.6537782493979
24902,237.71485204705095
24903,13031.488329985455
24904,-6120.097071636905
24905,5066.852058811768
24906,2258.9864730715053
24907,559.6930136617448
24908,41259.58356408472
24909,-1648.2168008883527
24910,-682.8642338165519
24911,53871.279699493956
24912,-1744.0454101367213
24913,127338.70388916324
24914,36240.705430522066
24915,77087.45640440605
24916,55568.85385400819
24917,-1116.1969827728099
24918,69331.53770332795
24919,2228.623179606395
24920,-254.40699380328442
24921,37073.841390119924
24922,-86.77427057708701
24923,24811.41593377675
24924,177.23789307222614
24925,-1708.8746423837147
24926,-1325.5620609944017
24927,-167.80816923006932
24928,5098.813110198287
24929,-1676.347505882317
24930,5485.271729468957
24931,12996.16556345352
24932,42110.69825753021
24933,2275.334579836446
24934,12996.16556345352
24935,75985.37139654173
24936,2258.9864730715053
24937,62601.46167094828
24938,63427.2433128448
24939,2258.9864730715053
24940,87026.87243930917
24941,-206.27977647137595
24942,47406.525751209425
24943,119763.53560636842
24944,74517.50562668433
24945,3396.538882734734
24946,68857.26000525596
24947,37486.792582830385
24948,78958.40038225372
24949,2228.623179606395
24950,87218.548350928
24951,3167.3131527359074
24952,79990.55029793692
24953,69575.54610043514
24954,51612.686816626665
24955,-1676.347505882317
24956,14171.709067798896
24957,16752.69572220526
24958,32150.751035811234
24959,2258.9864730715053
24960,179.98801977690164
24961,123233.11263577378
24962,-1708.8746423837147
24963,961.6803859261781
24964,141850.82744687138
24965,14983.256928322131
24966,90959.79983553466
24967,-1708.8746423837147
24968,26977.457421208746
24969,499.19715855046525
24970,9874.24567316752
24971,59118.39439018481
24972,102118.71260030122
24973,17449.204235027617
24974,44457.88726506694
24975,31955.841088910325
24976,4690.233317180435
24977,5375.628078424037
24978,80317.33068919508
24979,-1021.3798300108319
24980,64443.0186218552
24981,38093.0729426241
24982,-761.7150844839925
24983,14359.13551388419
24984,101083.48943080573
24985,25203.935469456294
24986,121558.99253512392
24987,16440.4905007114
24988,34502.434683427404
24989,26207.49460060466
24990,3740.7770735414088
24991,65188.625866185466
24992,96898.74795228895
24993,-317.70843698184035
24994,-20816.67828952503
24995,29340.95562458306
24996,37839.25505428095
24997,376.2386590192473
24998,-1413.8354113446476
24999,26601.78085085065
25000,55096.99787605944
25001,103499.95935247603
25002,5461.168835957913
25003,46644.87566667324
25004,77146.52036725133
25005,2258.9864730715053
25006,1403.1253673344327
25007,650.4626507795183
25008,41176.2532338514
25009,6638.27619989324
25010,58454.78111538492
25011,74226.15280015084
25012,44710.2344065629
25013,1208.3757849833928
25014,51739.77215355924
25015,24479.093899546948
25016,5140.529063344045
25017,3521.6840128332333
25018,197.14552523034217
25019,22312.206408500657
25020,87336.19342920303
25021,2275.6371006570043
25022,13591.826028959586
25023,-2897.11693423603
25024,64718.9810472354
25025,56647.14329311479
25026,-799.5571101265086
25027,11145.817382611662
25028,40517.551329110705
25029,68496.91984025511
25030,45538.02363243143
25031,-1283.396090555485
25032,105935.38282315645
25033,2228.623179606395
25034,2258.9864730715053
25035,30328.526857158315
25036,63512.04958138915
25037,6327.01871587785
25038,1157.2083682719967
25039,2258.9864730715053
25040,2258.9864730715053
25041,73760.43980792764
25042,56395.008536754875
25043,5945.703659594794
25044,52380.41146781226
25045,19599.42953300597
25046,262.491820917312
25047,64169.34706096929
25048,10396.52802770085
25049,1782.6665363910142
25050,57175.16581585302
25051,2228.623179606395
25052,-214.54344304492406
25053,6053.884113529304
25054,65044.77531819258
25055,79990.55029793692
25056,-1708.8746423837147
25057,2275.6371006570043
25058,71751.40182161075
25059,7378.444669277655
25060,42674.436439083656
25061,85607.1864670387
25062,63.107634827989386
25063,72966.04214944436
25064,21547.03501298104
25065,-1261.015870595933
25066,51352.40695866407
25067,-823.8082274314147
25068,910.6466829067504
25069,2156.6415887658877
25070,92344.02232377016
25071,41179.21401589732
25072,1056.6729259829008
25073,75361.95017316248
25074,1831.0158908829399
25075,43444.860550149286
25076,51756.81505275697
25077,33970.266415176884
25078,29914.811632243873
25079,8458.7090945058
25080,-5594.793904072365
25081,60940.66040897579
25082,47971.16410305475
25083,8540.685716403357
25084,21018.621187036537
25085,-3413.9406109921183
25086,41746.8006146478
25087,50074.86111220981
25088,67894.64620467112
25089,83193.2512039482
25090,5066.852058811768
25091,6347.195626060129
25092,-1321.9561782564633
25093,57513.56334965525
25094,56078.09353246163
25095,-21206.98043329461
25096,26444.059165188242
25097,-1261.9534137907103
25098,-1676.347505882317
25099,-1625.4701103275947
25100,-1676.347505882317
25101,80692.14394657683
25102,24535.327696859647
25103,-1485.5262143052896
25104,57929.55017444471
25105,26207.49460060466
25106,71577.77392184129
25107,-146.61929762043292
25108,106636.69221284648
25109,84758.14941633986
25110,69643.98529209249
25111,5448.624283565514
25112,89204.2327844048
25113,39980.765828680946
25114,15183.214663797815
25115,-22491.198422257326
25116,26207.49460060466
25117,11299.448105427437
25118,5098.813110198287
25119,-1320.4758325240764
25120,-23206.706654470116
25121,140072.92330420934
25122,8468.424942930993
25123,283.1035982232497
25124,44033.26563717578
25125,859.3943215922482
25126,78304.72605263867
25127,-47.10252641711122
25128,665.3220365792586
25129,-1556.9045028676774
25130,40875.24463041099
25131,5830.435848940891
25132,-761.0958690187254
25133,-429.60076524659235
25134,30328.526857158315
25135,2228.623179606395
25136,44515.833314857824
25137,80048.31665910874
25138,4446.379823357827
25139,63279.00586336959
25140,73296.93392537313
25141,2036.3235454361275
25142,13613.847282610077
25143,-1491.5173770253386
25144,2258.9864730715053
25145,22437.99798799066
25146,56347.2049657054
25147,63021.46962377058
25148,-1104.1917849768506
25149,29325.764306478588
25150,-3728.657911675451
25151,3845.9069171157826
25152,-1676.347505882317
25153,-397.5385882059636
25154,1035.8926852812729
25155,81889.60358858804
25156,80468.93568876234
25157,4590.1912080097245
25158,2537.806114806983
25159,57066.615857610945
25160,3294.581516282953
25161,1844.2521962660685
25162,55830.88400786641
25163,77045.73906296652
25164,26207.49460060466
25165,26537.930333570068
25166,95485.14780594333
25167,14167.022610270986
25168,-1676.347505882317
25169,56793.96690196029
25170,34852.852410613676
25171,92693.96695544364
25172,2228.623179606395
25173,26207.49460060466
25174,5673.323675154883
25175,58811.515839019674
25176,13353.551915882876
25177,15214.129841140988
25178,74226.15280015084
25179,3970.0641230155234
25180,7234.681789346047
25181,100816.88209580918
25182,3875.4378902827593
25183,34010.339989391854
25184,92754.93150569219
25185,72315.34035221377
25186,69733.69681160487
25187,1080.9570926270171
25188,13353.551915882876
25189,78843.64830843918
25190,4011.2861811317416
25191,104401.71289369161
25192,2442.396384954911
25193,78988.97294537292
25194,213.7395747888877
25195,4429.4088003933575
25196,14280.723573005875
25197,16716.99192233097
25198,1087.339842930116
25199,34010.339989391854
25200,-1043.81836380584
25201,22312.206408500657
25202,6004.192323106843
25203,406.8734729130301
25204,40186.707035456944
25205,-1396.3346050421387
25206,788.5003751901022
25207,2532.75129468237
25208,74885.27735429243
25209,-1676.347505882317
25210,11587.810810959796
25211,34011.53064091274
25212,-1192.5752173771834
25213,12996.16556345352
25214,26.49042239645496
25215,46470.74662145843
25216,5098.813110198287
25217,-1744.0454101367213
25218,6504.966926143403
25219,51187.48339780638
25220,52199.38556334107
25221,107227.24570558086
25222,1175.6838937823486
25223,48575.403692255626
25224,-1373.8335683674813
25225,32416.357872788343
25226,51882.06900408001
25227,-9695.30502402718
25228,92943.52041275756
25229,80327.78698729735
25230,36124.91270094244
25231,80429.41936391863
25232,64314.71709396559
25233,34785.95301096114
25234,-6375.338552808069
25235,-1458.6610462153621
25236,76829.8628610819
25237,3079.9355731717515
25238,-3505.4121203577233
25239,-638.5496921434024
25240,29680.031610534337
25241,-1708.8746423837147
25242,3208.2016338338144
25243,38848.614959220955
25244,-37.83575441796711
25245,16185.351518125724
25246,26207.49460060466
25247,2223.8321843916056
25248,2258.9864730715053
25249,612.3619440902403
25250,95381.21713821788
25251,1394.0266911101207
25252,-528.1696066782824
25253,25494.519983148042
25254,4278.471335868482
25255,3428.0126637636713
25256,-20664.787913714776
25257,5098.813110198287
25258,2247.678541941379
25259,85427.24629573937
25260,-1373.3335453302643
25261,-1038.3181103964816
25262,2258.9864730715053
25263,29656.290809682338
25264,4296.251665656811
25265,2258.9864730715053
25266,56414.880065782636
25267,2258.9864730715053
25268,19999.72915830458
25269,2258.9864730715053
25270,288.28478885097866
25271,99681.32331363455
25272,105.92210738949507
25273,-1319.6534927884932
25274,919.6318224151692
25275,81386.15008317269
25276,12909.773279843204
25277,1056.6729259829008
25278,9353.426361165533
25279,69680.00302101325
25280,12996.16556345352
25281,73616.73589741236
25282,14.980417496088194
25283,-1081.4990582712198
25284,-6120.097071636905
25285,-5473.145226347857
25286,50992.120232086396
25287,60694.05591096901
25288,82159.61109085375
25289,30985.852582491876
25290,5966.553790583697
25291,69864.1981647083
25292,51255.107901768744
25293,-2322.9056032418084
25294,83064.21133738503
25295,15314.858760408635
25296,2258.9864730715053
25297,-916.9375181126379
25298,2275.6371006570043
25299,20513.673470643786
25300,78845.70447749118
25301,35777.3193358468
25302,20158.88855155112
25303,1072.4137606816075
25304,58177.4663879197
25305,19598.262546113016
25306,1203.333601909093
25307,1744.0729847395924
25308,14302.826191505163
25309,23681.94595263737
25310,4814.0487312512705
25311,54475.008688250935
25312,50570.828471423854
25313,38243.242340634926
25314,2247.678541941379
25315,7897.0022332238
25316,103624.64001710425
25317,18349.5774705805
25318,10986.15270815084
25319,156.18830055020226
25320,37218.75942405171
25321,44786.58117824215
25322,5098.813110198287
25323,5044.251310646767
25324,2258.9864730715053
25325,85591.682910424
25326,73529.62510292148
25327,113024.54132764338
25328,23593.549783181676
25329,2258.9864730715053
25330,6876.146912008931
25331,45235.984449428375
25332,8485.683182309753
25333,12996.16556345352
25334,11393.219120613794
25335,-823.745724551758
25336,4250.467632378131
25337,34138.09588110488
25338,17332.836925010713
25339,55213.16510359719
25340,29529.18444281292
25341,2258.9864730715053
25342,41732.634946486796
25343,48507.17090085312
25344,53215.307045054535
25345,155.0520125089388
25346,37386.061113314805
25347,43452.22392920271
25348,69569.8453332392
25349,1454.6718955551696
25350,1276.059826451965
25351,2384.6450650312036
25352,948.2734164571448
25353,26207.49460060466
25354,12996.16556345352
25355,1087.339842930116
25356,41686.89861299703
25357,25295.79049858298
25358,-1476.3382909964712
25359,-480.01392281454173
25360,45882.29137463587
25361,3520.829440046633
25362,81411.1048014643
25363,1087.339842930116
25364,8029.236327683684
25365,72213.86014176774
25366,1407.8010759496974
25367,359.6588490105205
25368,-4739.369668671687
25369,45893.84263655137
25370,134895.21507129158
25371,-3728.863055967471
25372,248.7411873939127
25373,95514.85687862005
25374,5125.975177078319
25375,80468.93568876234
25376,579.0633165193576
25377,3639.5224085054506
25378,4092.043257184676
25379,51996.939231839235
25380,2275.6371006570043
25381,51334.306856358424
25382,1165.7383772322792
25383,-317.8474166498854
25384,26.697847402247135
25385,4463.71785638525
25386,59965.66019745522
25387,2927.153634905313
25388,77894.05978452749
25389,55027.14878351163
25390,133213.6774666464
25391,12996.16556345352
25392,2258.9864730715053
25393,1952.2431145214796
25394,64724.38035350917
25395,-1036.943047044144
25396,27516.98064013508
25397,2258.9864730715053
25398,26684.4456271291
25399,2258.9864730715053
25400,95590.92436336173
25401,-1553.6284793065279
25402,501.34545710342354
25403,52340.85547440617
25404,-19825.829511593554
25405,75295.43858366314
25406,78845.70447749118
25407,13601.470085487985
25408,6218.094277034768
25409,2275.6371006570043
25410,4147.134471980724
25411,-6375.338552808069
25412,22312.206408500657
25413,-1347.8323704323193
25414,38090.778200841014
25415,2228.623179606395
25416,13353.551915882876
25417,97683.31105520978
25418,14210.546512109599
25419,114482.98829032591
25420,-1535.9997941219335
25421,70453.46941907745
25422,9683.86338523525
25423,-1708.8746423837147
25424,55624.75820463797
25425,-1345.3067049209058
25426,-16006.690516862625
25427,1609.8788981476537
25428,42431.96055307558
25429,-1265.3141764488973
25430,6072.13448455451
25431,-1128.1727454132633
25432,5066.852058811768
25433,-7924.175218286036
25434,13785.79561887907
25435,-1708.8746423837147
25436,-4441.776363173114
25437,46437.20285825223
25438,2228.623179606395
25439,62727.19089307581
25440,-21078.006231177467
25441,-6120.097071636905
25442,-1208.4474500470023
25443,1427.4896003350586
25444,1929.5061241111543
25445,98.2235521655166
25446,3582.8513366456173
25447,13868.599357775078
25448,31578.73934662259
25449,3177.240860570557
25450,234.45095452384703
25451,4813.826511403953
25452,45650.81131982419
25453,-65.9317313812935
25454,42337.915486304264
25455,-206.779799508593
25456,31534.698397833723
25457,61877.70825837909
25458,73159.90053608915
25459,-1273.781000157629
25460,3001.2067497309035
25461,3834.3438843801923
25462,50652.408976429724
25463,47939.22215522756
25464,5098.813110198287
25465,55016.034721509495
25466,74226.15280015084
25467,-1708.8746423837147
25468,54911.066667611274
25469,10842.133630305267
25470,-1160.6987487547522
25471,71653.10390930681
25472,55871.138233162026
25473,2258.9864730715053
25474,625.6335516944237
25475,7870.957272531734
25476,-1653.2716210129656
25477,-1708.8746423837147
25478,53131.94606884902
25479,43232.11184709353
25480,-68.585511946716
25481,63047.97002194883
25482,2238.9398749392276
25483,1064.2787610909363
25484,72236.57784841661
25485,112977.49927140717
25486,2258.9864730715053
25487,26904.04989871953
25488,94831.92510185111
25489,2258.9864730715053
25490,-6388.926836042105
25491,4899.45545652695
25492,13353.551915882876
25493,101126.61272099183
25494,80140.53803037756
25495,26799.977615762924
25496,1056.6729259829008
25497,26734.048470942675
25498,4868.469940813346
25499,1087.339842930116
25500,-6375.338552808069
25501,-1093.0711807027037
25502,26907.104505904383
25503,1180.0340942061157
25504,1464.3992906743151
25505,332.7450576459669
25506,8556.433961323273
25507,-1646.3212433416193
25508,21227.337010261326
25509,102829.1747541923
25510,-6120.097071636905
25511,13353.551915882876
25512,5098.813110198287
25513,59712.74703126411
25514,12996.16556345352
25515,29748.71273822088
25516,-336.7857891843887
25517,118522.23440727312
25518,17047.480140132182
25519,4508.933222399915
25520,26601.78085085065
25521,2258.9864730715053
25522,4058.2917021726826
25523,-1676.347505882317
25524,27231.238965384502
25525,-5267.332189226938
25526,36240.705430522066
25527,1612.1421794871858
25528,49954.65783866438
25529,40206.43643555345
25530,1220.91097749841
25531,46532.6135817069
25532,117326.40815633815
25533,120281.08171066284
25534,1877.4412253611808
25535,79999.9461156372
25536,125522.6934588411
25537,69263.59212678755
25538,44741.08079655137
25539,65240.99878211733
25540,335.432681470993
25541,73193.58093397674
25542,2228.623179606395
25543,15341.346050181819
25544,-1676.347505882317
25545,14034.170301225953
25546,1939.0811134368632
25547,6920.021951160736
25548,62976.821496322606
25549,7411.268153519384
25550,37256.90150510994
25551,-6120.097071636905
25552,-888.8112222693162
25553,74903.11707231402
25554,7568.3284176599045
25555,7376.636729652731
25556,9784.180507076424
25557,8772.16985021573
25558,78143.54757620837
25559,66277.84380971905
25560,2247.678541941379
25561,75196.9884121245
25562,1012.830068462732
25563,50521.369156621455
25564,32856.37767685449
25565,27138.692285113844
25566,94904.56763852629
25567,41089.69106384463
25568,-1336.3975844512752
25569,62577.913159926975
25570,-5066.566496040308
25571,6847.209534110392
25572,24012.78955033014
25573,27009.085690005915
25574,108519.63416972366
25575,1056.6729259829008
25576,-1318.8310342738696
25577,13353.551915882876
25578,9174.153085908576
25579,65077.183267711545
25580,38372.334609214
25581,58623.710492436294
25582,19999.72915830458
25583,1956.1323508428322
25584,107210.21355719576
25585,111232.96842754548
25586,3534.1722851464874
25587,73913.42861315112
25588,58234.4647235725
25589,3020.74389995238
25590,51672.39918173573
25591,1242.5369738579393
25592,18000.651793612888
25593,48144.09547496129
25594,1795.0002974950694
25595,15990.871406010403
25596,75122.81551685289
25597,3032.546634503502
25598,5552.191424969991
25599,7060.8256944492605
25600,2258.9864730715053
25601,-1412.7722342039706
25602,5642.596071005217
25603,-267.0363544778447
25604,-488.0427579418101
25605,-1708.8746423837147
25606,48939.699574637096
25607,14736.935718476925
25608,-1440.9691757792098
25609,1542.5507961867042
25610,-404.4139049676669
25611,154.30678144810372
25612,5098.813110198287
25613,1922.0026531259791
25614,121338.09686418498
25615,13497.218418397664
25616,26096.24475266617
25617,83754.34768299118
25618,97612.4544908581
25619,1383.1684530745479
25620,16268.715310760264
25621,44048.23292237673
25622,-1597.593877521016
25623,-7683.117327378524
25624,1606.3291363438766
25625,72213.86014176774
25626,5098.813110198287
25627,54565.1303721618
25628,-1708.8746423837147
25629,3182.250228736928
25630,41578.8890596924
25631,3219.2590528564033
25632,1914.6929416336716
25633,-2897.11693423603
25634,4437.06982205368
25635,87723.64748689422
25636,28495.017230238635
25637,22312.206408500657
25638,2228.623179606395
25639,-6375.338552808069
25640,68344.99332763495
25641,31787.35158310506
25642,72839.67812016362
25643,93571.5069869138
25644,113224.03911089743
25645,117538.4351760043
25646,30408.042113420335
25647,73328.95837681554
25648,124007.12535622629
25649,6514.053995330869
25650,-523.3193832172983
25651,-315.74354458574817
25652,-1500.3633122434112
25653,93791.64782022688
25654,79550.36775705454
25655,20.605676664752536
25656,2228.623179606395
25657,48038.078903115005
25658,28363.301830879216
25659,57.73238717792992
25660,2258.9864730715053
25661,37052.141218795965
25662,-1676.347505882317
25663,47792.861903691824
25664,12996.16556345352
25665,270.59291841483355
25666,24068.245441519684
25667,782.9827735187355
25668,539.8884605536005
25669,47366.31880124571
25670,-4385.00365702944
25671,-418.1645384910662
25672,3856.7199152955436
25673,81592.8186923503
25674,87218.548350928
25675,-83.56041656588786
25676,1056.6729259829008
25677,10496.307595692997
25678,54656.623682550155
25679,-376.2556202915366
25680,22312.206408500657
25681,2228.623179606395
25682,99378.9727890678
25683,787.4337759494156
25684,81884.24290061087
25685,80775.96938795436
25686,100414.53366626671
25687,36921.5215642557
25688,43216.57110794596
25689,70875.8985756803
25690,43197.04350913744
25691,10563.117474936458
25692,-181.1816302224761
25693,4972.965709839409
25694,-13703.074239885198
25695,2258.9864730715053
25696,39303.52471464603
25697,2228.623179606395
25698,72765.45955197798
25699,-1676.347505882317
25700,-368.4747491678645
25701,80957.04218654911
25702,2258.9864730715053
25703,80144.07435176751
25704,1944.1317979496816
25705,34005.36319683975
25706,-6120.097071636905
25707,48072.70037547796
25708,8433.709522108693
25709,140.61120559625851
25710,2228.623179606395
25711,2258.9864730715053
25712,27412.77730204015
25713,4395.107220040438
25714,102750.60763648807
25715,18812.44319262063
25716,8524.940973731835
25717,70572.89700906491
25718,22006.479653616596
25719,2.8048565399076324
25720,3089.3997321256684
25721,67176.92672362278
25722,13401.440750054477
25723,94308.31202722946
25724,66922.74015065294
25725,54878.03328287104
25726,91285.43622330361
25727,39610.24394879113
25728,22162.896812491526
25729,-667.1760110239411
25730,29135.147858952245
25731,-759.2003114719992
25732,2076.637902811548
25733,102829.1747541923
25734,21042.04174277447
25735,16339.064186425101
25736,661.2601930959645
25737,94874.97605525266
25738,2258.9864730715053
25739,52319.66375530159
25740,7797.937636248833
25741,3403.2274280704296
25742,-1113.82158901589
25743,51352.40695866407
25744,64510.19552927092
25745,271.9829939491028
25746,37763.904720575956
25747,4210.989487204897
25748,11687.31425767178
25749,2782.5857793413743
25750,825.8302752192176
25751,961.9659409588057
25752,29781.45739364106
25753,30996.314313907293
25754,9895.656230725755
25755,111399.83575196931
25756,2228.623179606395
25757,80746.71503040538
25758,49449.41010125511
25759,15591.58981543668
25760,102750.60763648807
25761,2744.7834924476338
25762,695.3242625062121
25763,29779.272404444055
25764,86.73372333637963
25765,28.418536621233216
25766,100117.09814516248
25767,13353.551915882876
25768,50405.50081172986
25769,34264.32571489869
25770,59560.6643862027
25771,80692.14394657683
25772,6682.537607234233
25773,86302.21815147485
25774,13419.88606432591
25775,-1446.4619145229008
25776,2258.9864730715053
25777,56003.73260756991
25778,6414.012735674063
25779,17755.289893782494
25780,2228.623179606395
25781,38975.15107301783
25782,82372.48366267173
25783,55633.974081392225
25784,26207.49460060466
25785,-596.8142149687992
25786,3782.808311499226
25787,137229.51263631007
25788,73312.24135462567
25789,90885.02202049864
25790,37271.05072515043
25791,84059.69543659445
25792,-6120.097071636905
25793,-1574.6443542620254
25794,4212.847133600691
25795,5098.813110198287
25796,50342.52688391137
25797,62190.78976006701
25798,-1013.5669700543585
25799,43199.594816790224
25800,65394.495376050414
25801,-1155.8235241419097
25802,2258.9864730715053
25803,-982.5655417470552
25804,-1379.3338217768396
25805,-982.5655417470552
25806,37247.80160148605
25807,26601.78085085065
25808,371.2468315114893
25809,2228.623179606395
25810,648.0229810777164
25811,-1375.256514159235
25812,-4154.9787936418725
25813,36846.55138508865
25814,37293.94990845061
25815,2228.623179606395
25816,30150.9519443288
25817,1056.6729259829008
25818,42929.85340145098
25819,62485.79878497572
25820,23821.464144235884
25821,2228.623179606395
25822,2228.623179606395
25823,5378.941255261088
25824,14012.779482507496
25825,91416.00850383469
25826,5452.352213407416
25827,1972.80359537834
25828,72295.53977561588
25829,14577.316036589313
25830,4734.197842727532
25831,47586.469344343845
25832,3375.630945187673
25833,10617.424479039932
25834,55159.70308612063
25835,81524.03554618711
25836,5814.497614629683
25837,104997.01267142163
25838,-4382.767959802382
25839,56745.16079850242
25840,2228.623179606395
25841,4554.363418269873
25842,651.4736148044394
25843,-825.0133114505516
25844,39422.94891068728
25845,70599.83130882925
25846,-5215.514992405464
25847,51498.95833070726
25848,2258.9864730715053
25849,73731.45330129069
25850,5098.813110198287
25851,-191.67038198105
25852,49546.73290453387
25853,38936.92328336058
25854,101198.18812568474
25855,93679.30585307747
25856,51545.01428597281
25857,446.87289425730705
25858,4425.696129342046
25859,12996.16556345352
25860,88558.65754505116
25861,2247.3332671406897
25862,1231.9114843171265
25863,43375.19645187506
25864,68600.11567819325
25865,2228.623179606395
25866,1933.123257400126
25867,512.5033395246137
25868,1087.339842930116
25869,34228.724566053235
25870,-1329.763133037719
25871,59193.9045878577
25872,27993.13654619688
25873,39015.409547548625
25874,80084.14285361854
25875,61633.22598383184
25876,28373.45343344601
25877,-1509.4055031085882
25878,68983.30887148558
25879,2228.623179606395
25880,26742.457445881548
25881,58201.50877846283
25882,22568.450306640705
25883,106572.77872788388
25884,14279.479819345856
25885,91017.52047738186
25886,13918.597027930933
25887,-796.3069603846088
25888,-6375.338552808069
25889,66816.26927902532
25890,4766.792234006745
25891,-519.0963555528651
25892,1709.745999255334
25893,-424.1648149376415
25894,62063.91166879132
25895,34450.176540605346
25896,65765.57101420783
25897,77546.95245847249
25898,116187.7851776176
25899,79955.42891270551
25900,1501.441618758152
25901,13353.551915882876
25902,8444.331277132107
25903,-1714.1916265092586
25904,2298.9658639190093
25905,49.357001304590085
25906,-10360.979895775214
25907,53340.81256946204
25908,76630.62122794261
25909,3291.7563861226954
25910,-404.4139049676669
25911,68778.52332110528
25912,-1708.8746423837147
25913,-1569.9176024111875
25914,14692.025976659628
25915,65960.68700622878
25916,31708.13162499605
25917,77555.68871828637
25918,-23331.92432642851
25919,129072.57730345757
25920,84734.04287686935
25921,1474.3236869554385
25922,102723.07204803787
25923,69247.10113985979
25924,37989.27158858042
25925,-1238.8273483195371
25926,59177.829333069254
25927,53490.59601537016
25928,8683.8532812677
25929,937.5229211570258
25930,54099.78006957582
25931,55189.73911761478
25932,22679.52270860043
25933,66197.956722592
25934,20851.791685436932
25935,41781.69083984368
25936,-1676.347505882317
25937,5695.242120253999
25938,45267.81282236015
25939,51510.9898174602
25940,31772.02413090544
25941,2258.9864730715053
25942,-1633.0523405145068
25943,82567.15203688687
25944,3717.9802434010635
25945,21529.017458043163
25946,27731.31290156918
25947,449.9126623354823
25948,47873.11474170833
25949,19382.966238053923
25950,60304.567171176124
25951,-3464.9042034791782
25952,-14626.629701181508
25953,78051.96385454302
25954,-1964.9145021126315
25955,93862.51059711911
25956,18807.86507845827
25957,-573.8217099759713
25958,95312.34741864077
25959,-1361.3329924371137
25960,2275.6371006570043
25961,42865.84600321049
25962,-5813.101713969321
25963,95056.90336784563
25964,2258.9864730715053
25965,-1078.0699418550357
25966,-1366.9582516057853
25967,1868.9270418175365
25968,-1526.3405947179344
25969,4788.950365302524
25970,101022.0223312823
25971,-60.497799747332465
25972,-1500.3633122434112
25973,-910.9712857135091
25974,66922.74015065294
25975,2228.623179606395
25976,95223.44963812557
25977,79111.20263443244
25978,79575.47562570736
25979,25319.16761295672
25980,130578.74436034414
25981,86278.78601565221
25982,390.13941436194
25983,8527.13610995809
25984,16029.946064999196
25985,26601.78085085065
25986,-152.52729997081042
25987,1604.9390608096146
25988,70532.03724261976
25989,-1708.8746423837147
25990,25509.175981726745
25991,71858.61799103642
25992,-5356.379747246661
25993,-846.3959586215788
25994,2258.9864730715053
25995,91365.78785964771
25996,80692.14394657683
25997,2258.9864730715053
25998,54930.36571807925
25999,-1277.2513895042139
26000,360.7463477299825
26001,2430.8292212225206
26002,76844.6649437955
26003,38407.711488557135
26004,-1241.327463505615
26005,67638.6923443944
26006,20217.626805684573
26007,31217.657086998734
26008,58960.62457196813
26009,2258.9864730715053
26010,-1708.8746423837147
26011,50641.200236142235
26012,4027.714346536741
26013,85582.07136871573
26014,68752.36389105022
26015,-2621.9428400417164
26016,1001.2758584018884
26017,2314.253650061444
26018,58143.230169386225
26019,31556.917265376396
26020,22606.058679288137
26021,72461.56518423991
26022,936.7728866012112
26023,5558.673328214762
26024,2258.9864730715053
26025,65386.98231573292
26026,72450.6162588102
26027,11098.143995839491
26028,3521.6840128332333
26029,1610.0539062106764
26030,48838.75039500164
26031,41218.5699001975
26032,812.7223767796022
26033,-6375.338552808069
26034,79795.10527227708
26035,101562.85625718682
26036,38401.357779475526
26037,5250.143089144105
26038,3101.6712997075883
26039,2258.9864730715053
26040,2275.6371006570043
26041,27875.22084309651
26042,-791.4247897664027
26043,-1708.8746423837147
26044,43754.76968660251
26045,44668.688180591416
26046,104597.81780701381
26047,1933.2123249804717
26048,8.73012953090074
26049,80085.8250153896
26050,823.5801715517518
26051,26207.49460060466
26052,-37.83575441796711
26053,42128.911815562664
26054,92553.03022470113
26055,47490.00406833558
26056,85049.95029932461
26057,-583.7971695684028
26058,83.37501804946805
26059,16346.682497977992
26060,6747.144388327099
26061,-102.57917728474422
26062,29602.49072942286
26063,54678.71763387136
26064,-1140.0727984696496
26065,2335.7144062249426
26066,52872.83702941249
26067,40516.08816890465
26068,-21957.987894052614
26069,1549.8162473507036
26070,64394.67058592866
26071,10582.272325418591
26072,3023.0688467698565
26073,44470.264105596434
26074,-1577.905470430691
26075,19100.208143465585
26076,2247.678541941379
26077,41054.625638120255
26078,-2763.6144944712723
26079,8416.814660738404
26080,46878.986652180174
26081,55444.92496148049
26082,61743.19768978689
26083,45778.70015977287
26084,62743.63728690185
26085,2511.1798498005883
26086,14012.779482507496
26087,1087.339842930116
26088,52854.99198564666
26089,8588.678544975257
26090,17037.658684892558
26091,2721.2960853304394
26092,72238.75800013237
26093,5559.735877168838
26094,-1305.0804007504703
26095,1165.5334261268872
26096,54475.008688250935
26097,74038.0726445675
26098,5098.813110198287
26099,153782.1676270341
26100,2258.9864730715053
26101,7532.951787776976
26102,-680.2187470249191
26103,2228.623179606395
26104,13365.524124425778
26105,-367.4517518144712
26106,45159.54062126715
26107,76356.30450335331
26108,2980.117028178691
26109,3521.6840128332333
26110,6846.1487426756285
26111,165241.70224906105
26112,19400.89777961997
26113,70070.30334288476
26114,54874.39168580901
26115,73731.45330129069
26116,26601.78085085065
26117,2258.9864730715053
26118,56275.67501722764
26119,64351.821378311535
26120,438.7920580613427
